date,ticker,nav,open,high,low,close,volume,trading_value,base_index
2026-04-09,454780,102850.53,102995,102995,102830,102905,23,2367325,118.08
2026-04-09,454180,8829.03,8715,8735,8680,8735,306,2666620,1868.42
2026-04-09,496090,25759.45,26190,26200,25685,25700,9812,253609994,2605.98
2026-04-09,316670,9236.38,9345,9370,9125,9200,95601,878560612,1855.33
2026-04-09,291630,7170.95,7375,7430,7060,7210,34680,249619330,2135.41
2026-04-09,291620,3873.45,3740,3885,3735,3865,27169,105006276,2135.41
2026-04-09,153270,66601.57,68620,68620,66260,66735,20553,1370495405,6654.09
2026-04-09,122260,103216.53,103245,103245,103230,103230,643,66377235,15164.84
2026-04-09,0015F0,10324.19,10225,10335,10225,10300,22300,230119166,1715.25
2026-04-09,0097L0,12504.18,12765,12765,12455,12490,4759,59542922,5030.14
2026-04-09,069500,87412.22,88310,88735,87070,87250,20553049,1801302309571,865.75
2026-04-09,226980,25271.74,25180,25400,25085,25095,7795,196067646,2487.37
2026-04-09,337160,35789.49,36310,36415,35640,35835,83597,3002749227,1056.81
2026-04-09,363580,34681.88,35015,35255,34500,34740,24100,840397257,10544.45
2026-04-09,278530,31467.78,31835,31975,31350,31475,664105,20964279870,1146.14
2026-04-09,337150,25085.68,25160,25355,25010,25040,806,20201100,537.08
2026-04-09,223190,24929.65,25245,25275,24855,24905,2489,62393675,12081.98
2026-04-09,252650,19311.1,19190,19385,19190,19200,1242,23890680,3836.89
2026-04-09,360140,14540.66,14540,14655,14400,14490,12725,184098958,1269.29
2026-04-09,284430,20048.95,20250,20250,20025,20050,815040,16387234966,4633.88
2026-04-09,252670,227.29,221,228,219,226,2855034068,638167949901,4258.78
2026-04-09,494890,25237.51,25555,25595,25110,25165,316800,8000712367,865.75
2026-04-09,498400,18145.92,18345,18420,18110,18220,7201418,131415912748,2635.43
2026-04-09,0117L0,10044.26,10045,10050,10045,10050,4793,48151980,109.58
2026-04-09,473290,10771.32,10765,10780,10765,10770,28720,309234513,120.39
2026-04-09,0007F0,10102.44,10100,10105,10090,10105,14321,144584305,109.11
2026-04-09,0119H0,9882.77,9895,9900,9895,9900,8606,85196055,102.77
2026-04-09,305720,18262.14,18080,18435,17915,18180,7102970,129582934778,3187.54
2026-04-09,462330,1954.75,1898,1983,1873,1914,65535959,127204642197,3187.54
2026-04-09,461950,7089.8,7090,7235,7035,7135,1775837,12661238745,6291.05
2026-04-09,457690,10733.88,10745,10745,10710,10725,3190,34209525,113.36
2026-04-09,271060,8180.39,8140,8240,8140,8220,128323,1051929363,16.84
2026-04-09,457700,10618.24,10675,10675,10620,10620,3378,35953005,106.19
2026-04-09,395160,27863.16,27860,28225,27500,27840,1785666,49645840433,6409.67
2026-04-09,471990,26570.92,25790,26530,25550,26260,1035474,27046134429,7446.46
2026-04-09,487240,33059.12,33365,33565,32990,33155,1367740,45464501009,19926.27
2026-04-09,481050,1022166.36,1022385,1022390,1022385,1022390,35924,36728256012,1229.28
2026-04-09,459580,1074102.96,1074275,1074280,1074275,1074280,1062172,1141067049204,123.73
2026-04-09,439860,113762.07,113755,113800,113715,113745,170,19338015,130.49
2026-04-09,266370,47201.06,47640,47995,46850,47075,26042,1231965399,4068.82
2026-04-09,368680,8846.2,8775,8880,8750,8815,315,2780095,2098.75
2026-04-09,423160,110708.63,110710,110715,110710,110715,423000,46832339464,1184.89
2026-04-09,292190,39795.24,40100,40370,39600,39605,59733,2377390269,3858.14
2026-04-09,306950,65373.74,67055,67465,65010,65055,45156,2964947695,3858.14
2026-04-09,229720,31960.45,32310,32310,31825,32035,1510,48348155,16032.06
2026-04-09,266360,11501.67,11490,11545,11390,11545,49166,561810585,1771.95
2026-04-09,291890,11268.93,11265,11265,11080,11105,1000,11103195,1568.76
2026-04-09,289040,25516.7,25850,25850,25420,25420,64,1637440,3550.73
2026-04-09,156080,41023.62,41580,41590,40840,40870,972,40034860,1990.63
2026-04-09,278540,30384.2,30790,30810,30240,30515,3022343,91833077830,3851.85
2026-04-09,251350,37801.89,37705,37915,37685,37915,42343,1602621412,4470.41
2026-04-09,269420,24796.62,24855,24970,24850,24935,16245,404651015,3945.82
2026-04-09,433970,13778.39,13630,13810,13630,13765,29692,408991162,1862.02
2026-04-09,433980,15513.9,15400,15535,15400,15490,46694,723883974,2173.96
2026-04-09,434060,16752.9,16720,16785,16680,16735,133999,2242111872,2525.87
2026-04-09,0082V0,11191.56,11165,11170,11135,11150,90419,1008134853,2615.64
2026-04-09,329650,14455.46,14325,14470,14325,14440,100001,1444533475,1860.74
2026-04-09,329660,17874.7,17795,17830,17755,17785,35459,630341107,2310.72
2026-04-09,329670,21802.05,21640,21760,21635,21720,23974,519700976,2837.74
2026-04-09,395170,14864.16,15150,15190,14820,14825,11619,174552584,2329.96
2026-04-09,315930,62466.89,63660,63875,62285,62320,65306,4106708782,6385.19
2026-04-09,261220,23048.69,23745,23980,23485,23750,1561778,37053550150,224.56
2026-04-09,271050,2286.61,2245,2250,2195,2220,8008529,17797744971,224.56
2026-04-09,468370,11769.17,11760,11775,11725,11770,37588,442199185,128.6
2026-04-09,468630,12014.69,12000,12030,11975,12025,39873,478366780,344.48
2026-04-09,468380,11879.53,11855,11895,11840,11880,39462,468032319,622.7
2026-04-09,275290,26088.91,26315,26480,26005,26170,2049,53789870,15095.57
2026-04-09,117700,8692.74,8540,8870,8360,8720,6564264,56990405233,1741.05
2026-04-09,300950,6374.66,6255,6330,6245,6330,112963,710982296,779.13
2026-04-09,266390,10896.54,10870,11040,10820,10840,1400,15271514,1221.95
2026-04-09,279530,17407.1,17530,17650,17340,17370,362909,6360072110,26226.49
2026-04-09,132030,26995.17,26810,26895,26695,26815,169171,4531715664,2349.61
2026-04-09,280940,3159.83,3170,3190,3140,3160,5060,16014167,288.16
2026-04-09,138910,9028.98,8975,8985,8915,8950,59231,530190514,810.52
2026-04-09,471230,107698.84,107755,107785,107450,107675,13278,1429220345,112.82
2026-04-09,439870,103849.88,104270,104575,103685,103685,6109,635344015,92.9
2026-04-09,114260,61792.99,61795,61805,61730,61770,19332,1194244803,204.42
2026-04-09,152380,67261.82,67345,67345,67120,67250,1445,97180045,1178.71
2026-04-09,176950,57419.72,57500,57500,57345,57425,201,11534500,1178.71
2026-04-09,292770,56849.74,56875,56875,56875,56875,180001,10237376875,1216.89
2026-04-09,276990,25057.62,24810,24970,24810,24970,16804,418437469,1196.14
2026-04-09,476070,10587.4,10550,10650,10520,10540,21634,228025054,2787.76
2026-04-09,0064K0,14730.44,14685,14710,14620,14685,150346,2204923137,4071.98
2026-04-09,0089D0,13192.37,13355,13385,13140,13215,1112025,14677796646,2684.35
2026-04-09,498410,13010.75,13135,13145,12955,12990,1238791,16157975301,1183.01
2026-04-09,0162M0,9989.73,10005,10005,9985,9995,3183,31813930,118.21
2026-04-09,102960,16466.22,16665,16700,16435,16500,12020,198957135,1780.11
2026-04-09,404260,22020.05,22245,22395,21965,22155,706,15602675,4200.77
2026-04-09,273140,114829.72,114840,114850,114840,114840,5472,628427685,147.05
2026-04-09,153130,113420.89,113420,113465,113380,113440,44400,5036829960,173.48
2026-04-09,214980,114855.22,114835,114865,114835,114860,119312,13704475814,168.39
2026-04-09,487950,11263.58,11250,11305,11180,11270,7444,83768820,3132.64
2026-04-09,122630,87939.02,89900,90880,87465,87790,16634353,1476849622590,865.75
2026-04-09,445290,30880.43,31670,31670,30780,31000,393593,12285347033,3548.68
2026-04-09,488770,104027.75,104030,104030,104027,104030,680480,70789891056,120.16
2026-04-09,321410,10643.57,10685,10685,10600,10600,301,3193685,1108.14
2026-04-09,337120,28883.61,29225,29225,28815,28815,30,864860,17987.51
2026-04-09,401470,8383.68,8465,8465,8335,8360,12422,104053602,1134.78
2026-04-09,244620,19493.98,19535,19610,19295,19295,117,2281125,6337.33
2026-04-09,275280,33397.61,33870,33955,33240,33350,1866,62631560,10875.58
2026-04-09,308620,12566.13,12555,12585,12525,12570,30074,377614614,241.35
2026-04-09,0091C0,9919.48,9920,9920,9905,9920,35509,352022556,93.29
2026-04-09,484790,8746.18,8755,8755,8720,8740,702126,6132537535,73.02
2026-04-09,304660,7598.3,7590,7600,7580,7595,44342,336483157,109.45
2026-04-09,304670,11786.22,11725,11725,11725,11725,4,46900,109.45
2026-04-09,481060,8076.75,8075,8075,8055,8070,572604,4617541321,931.35
2026-04-09,0173Y0,11943.13,11830,11880,11700,11845,4129298,48707953542,14730.64
2026-04-09,0151S0,11732.15,11620,11687,11555,11645,288217,3344754887,20755.41
2026-04-09,0041D0,11625.1,11625,11680,11610,11675,63131,735210004,2702.62
2026-04-09,487230,20915.52,20845,20945,20710,20805,875908,18209515867,8966.32
2026-04-09,485540,14105.87,14095,14100,14000,14065,455968,6395391895,11507.04
2026-04-09,483280,11835.87,11785,11790,11710,11765,352184,4133187387,9463.79
2026-04-09,428560,16618.79,16615,16620,16400,16525,3731,61547355,3640.91
2026-04-09,379800,22825.16,22775,22810,22710,22790,16637507,378558667000,6824.66
2026-04-09,449180,15268.33,15270,15270,15230,15245,2723814,41561997221,6824.66
2026-04-09,453660,17752.5,17725,17745,17600,17615,699,12331518,2279.83
2026-04-09,453650,18660.06,18630,18630,18460,18505,32786,608183828,632.89
2026-04-09,0005A0,9577.88,9585,9585,9470,9560,269558,2569250954,362.74
2026-04-09,276970,7865.96,7810,7930,7800,7820,8308,64988687,110.58
2026-04-09,0026E0,11679.66,11610,11670,11610,11630,333,3870370,207.08
2026-04-09,0068M0,11968.44,11865,11865,11750,11855,45,531010,412.85
2026-04-09,0089C0,10888.37,10865,10875,10800,10830,3099,33629372,3073.8
2026-04-09,200030,43689.04,43390,43605,43385,43605,17219,749554504,1737.63
2026-04-09,219480,29450.49,29420,29430,29365,29380,10323,303520630,1031.27
2026-04-09,0041E0,14664.49,14835,14835,14500,14660,63510,930023480,6824.66
2026-04-09,218420,20038.47,19935,20150,19920,20050,90787,1816433316,1207.51
2026-04-09,463640,16150.26,16155,16155,16055,16080,5387,86723405,955.47
2026-04-09,463690,19528.44,19400,19400,19295,19350,1050,20297650,597.72
2026-04-09,463680,18188.04,18190,18190,18070,18095,7856,142555830,2861.58
2026-04-09,453630,13028.78,12945,13010,12930,12950,7948,103028589,843.95
2026-04-09,453640,13469.86,13400,13455,13325,13350,38066,508367139,1510.2
2026-04-09,185680,41494.82,41360,41410,41260,41350,1383,57136265,10305.17
2026-04-09,0028X0,10999.28,10905,10985,10880,10915,2560,27914568,1033.52
2026-04-09,379810,24528.06,24445,24500,24400,24490,3744761,91528748927,25082.09
2026-04-09,449190,18911.52,18890,18905,18845,18880,229314,4327983921,25082.09
2026-04-09,494300,9639.18,9645,9645,9575,9620,981070,9421529668,302.42
2026-04-09,409820,14786.98,14700,14745,14655,14690,138020,2029175067,25082.09
2026-04-09,304940,27641.74,27610,27620,27550,27610,4834,133321214,25082.09
2026-04-09,409810,6557.0,6550,6575,6550,6550,100333,657658477,25082.09
2026-04-09,411420,24259.66,24080,24270,23995,24115,134026,3227563107,1736.07
2026-04-09,455030,12738.97,12725,12755,12705,12745,121403,1545028931,123.89
2026-04-09,261240,15130.7,15130,15155,15090,15135,506286,7652646241,1654.13
2026-04-09,261250,18152.98,18120,18220,18070,18180,120245,2182630235,1654.13
2026-04-09,261270,7555.97,7535,7555,7525,7530,74576,562211286,1654.13
2026-04-09,261260,4696.89,4695,4710,4665,4680,226109,1060104066,1654.13
2026-04-09,0144M0,8403.99,8350,8400,8340,8370,72270,603647221,4205.73
2026-04-09,280930,15002.99,14990,15000,14950,14980,14439,216196259,2636.31
2026-04-09,0048J0,14833.01,14825,14850,14790,14845,511675,7585597895,152.83
2026-04-09,390390,42799.51,42650,42715,42290,42545,551545,23396620518,12955.63
2026-04-09,489250,12547.46,12510,12560,12510,12560,769639,9645734107,6559.01
2026-04-09,483290,10640.97,10640,10665,10605,10650,123441,1312587847,537.07
2026-04-09,441640,12896.75,12915,12960,12860,12920,997190,12861365934,6824.66
2026-04-09,352560,11938.81,11985,11985,11895,11925,11802,140689953,375.19
2026-04-09,314250,49897.61,49915,49915,49580,49715,71827,3572649307,14855.51
2026-04-09,473460,21473.79,21530,21535,21300,21395,58441,1247550826,5448.53
2026-04-09,0144L0,9429.61,9445,9450,9400,9435,315384,2969178845,25082.09
2026-04-09,390400,7369.28,7220,7245,7220,7230,668,4831060,203.19
2026-04-09,0167Z0,10766.89,10695,10710,10620,10680,3094581,32989613591,5991.21
2026-04-09,0132H0,10749.37,10705,10750,10625,10650,145379,1552951878,10624.58
2026-04-09,437080,99844.63,99910,99915,99790,99825,8416,840260082,127.65
2026-04-09,419420,9503.35,9310,9415,9065,9380,7388,68856789,641.66
2026-04-09,491090,16009.78,15995,16000,15935,15980,3740,59703500,7005.07
2026-04-09,0038A0,15628.67,15525,15580,15520,15550,56211,873551407,9710.05
2026-04-09,244580,11783.59,11905,11980,11700,11735,421565,4993613278,4094.84
2026-04-09,091160,102028.51,102230,103425,100695,101725,3458484,352328751189,10635.15
2026-04-09,494310,68642.36,68600,70490,66770,67900,3207388,219069902632,10635.15
2026-04-09,0080G0,14932.11,14880,14960,14490,14960,5680135,83744889385,14210.09
2026-04-09,0100K0,16031.95,15900,15920,14980,15840,1259102,19560655355,14210.09
2026-04-09,325020,26170.5,26510,26590,26045,26140,10772,283555365,3062.21
2026-04-09,244670,12098.76,12115,12130,12040,12055,1630,19627580,2353.25
2026-04-09,140700,15524.04,15630,15695,15330,15490,37341,576000960,3166.85
2026-04-09,102780,19798.4,19970,20095,19715,19820,682066,13539216451,19727.22
2026-04-09,213610,18261.21,18375,18500,18170,18200,29205,533250944,18022.86
2026-04-09,0177N0,11126.39,11300,11300,11065,11115,8451890,94187263627,2752.96
2026-04-09,448330,15779.86,15900,15900,15730,15800,1504145,23752211996,2375.69
2026-04-09,325010,34338.54,34745,34775,34120,34225,2156,74062235,9722.98
2026-04-09,385510,44072.95,44470,44690,43755,44245,277347,12255035800,3133.38
2026-04-09,446690,48421.09,48070,48900,47970,48780,4467,216809440,8769.43
2026-04-09,437070,64861.9,64930,64930,64745,64840,904,58615705,119.16
2026-04-09,117460,15955.07,15750,15960,15600,15895,124011,1968340251,3164.94
2026-04-09,275300,22872.67,23165,23185,22755,22755,7484,172080860,13397.65
2026-04-09,140710,6650.72,6750,6750,6620,6620,50590,337078990,1320.63
2026-04-09,0098F0,21414.75,21425,21805,21005,21315,2459527,52704515854,8321.28
2026-04-09,395150,2451.9,2470,2470,2430,2440,39085,95284603,370.86
2026-04-09,456250,9714.76,9535,9690,9500,9675,38805,373114265,3146.85
2026-04-09,400570,9924.8,9920,9925,9860,9875,18500,182813380,1188.29
2026-04-09,144600,12434.56,12195,12295,12050,12220,2738291,33388719790,2385.21
2026-04-09,091170,15372.39,15550,15625,15310,15310,584421,9046395055,1574.23
2026-04-09,453810,13021.19,12975,13005,12850,12920,136956,1774027962,23775.1
2026-04-09,453820,14187.26,14020,14200,13900,14105,26025,366361055,23775.1
2026-04-09,0000H0,10479.36,10445,10505,10205,10490,28176,293133785,56978.75
2026-04-09,477730,8447.01,8385,8475,8365,8440,33801,284555232,14506.7
2026-04-09,114800,1558.0,1538,1559,1529,1555,249524429,385875998819,4258.78
2026-04-09,101280,29817.49,29725,29765,29390,29490,6144,181682849,2533.88
2026-04-09,352540,12321.71,12315,12350,12165,12170,25847,317044567,1914.14
2026-04-09,091180,30920.82,31515,31950,30700,30795,490685,15455925614,3099.07
2026-04-09,385520,14903.87,14990,15210,14760,14760,29272,439514942,2742.8
2026-04-09,363570,93681.55,93850,93955,93610,93645,412,38614815,301.91
2026-04-09,0115D0,9288.51,9525,9525,9300,9320,2150452,20149795633,5834.2
2026-04-09,273130,113405.59,113520,113610,113315,113380,24172,2741640599,267.15
2026-04-09,0153K0,11562.6,11685,11690,11500,11510,325641,3777840915,3111.96
2026-04-09,102970,27346.46,27255,28005,27045,27380,2330800,63732685244,2707.22
2026-04-09,419430,12061.22,12155,12155,11855,11950,11283,135252149,2634.03
2026-04-09,169950,27028.6,26980,26980,26535,26630,715,19063855,14851.84
2026-04-09,0162L0,10304.27,10200,10405,10045,10305,134489,1378268142,4694.64
2026-04-09,428510,21768.8,21395,22215,21395,21975,82201,1783936997,2131.61
2026-04-09,283580,16057.7,15925,16000,15860,15920,99081,1576787353,4566.22
2026-04-09,099140,23514.32,23265,23500,23265,23330,3016,70396190,8638.64
2026-04-09,204450,2545.73,2560,2560,2500,2505,11259,28347744,8638.64
2026-04-09,415340,12323.65,12305,12305,12100,12120,25835,314259424,1343.95
2026-04-09,256750,16101.09,15955,15990,15845,15925,10284,163953694,3323.3
2026-04-09,0065G0,10033.78,10000,10000,9820,9910,22905,226974711,2785.64
2026-04-09,372330,8009.48,7990,7990,7835,7850,361353,2844193197,4821.67
2026-04-09,0048K0,10179.02,10090,10170,9925,10035,616283,6199353212,2525.63
2026-04-09,117680,15725.92,15640,15850,15520,15555,170078,2665898226,3157.9
2026-04-09,279540,19975.44,19980,19980,19805,19805,233,4634330,11850.0
2026-04-09,445150,33850.45,34120,34130,33500,33835,10518,355358138,3432.61
2026-04-09,211900,29037.65,29190,29315,28880,28970,23927,694961869,7139.79
2026-04-09,237370,15906.59,15940,15940,15850,15885,116914,1858780501,2502.37
2026-04-09,495850,25729.11,26170,26185,25630,25645,311202,8057036697,2605.98
2026-04-09,0115E0,13404.09,13355,13435,13270,13420,127626,1705742155,5090.17
2026-04-09,373490,24966.51,25220,25345,24825,24825,455,11400590,3287.05
2026-04-09,229200,18498.23,18710,18770,18245,18415,22855036,421530475206,1855.33
2026-04-09,233740,14374.43,14725,14845,14075,14315,27288938,393610974304,1855.33
2026-04-09,360150,5514.53,5525,5560,5460,5515,19629,108282027,670.72
2026-04-09,251340,2174.76,2130,2180,2115,2155,42686298,91777912503,2135.41
2026-04-09,461450,18384.24,18375,18580,18130,18450,14659,268281012,2362.86
2026-04-09,226490,59812.18,60410,60595,59570,59660,297600,17845603630,5778.01
2026-04-09,237350,69201.28,70155,70280,68930,69130,258247,17949314063,6654.09
2026-04-09,359210,29940.51,30110,30355,29795,29900,9388,281836345,7569.72
2026-04-09,337140,29994.48,30370,30415,29860,30040,46577,1401271985,6148.26
2026-04-09,138920,11897.16,11915,11915,11885,11900,137,1629355,6386.34
2026-04-09,244660,10107.9,10065,10065,10030,10040,111,1116930,2438.71
2026-04-09,375770,20590.29,20845,20865,20535,20535,374,7725972,3414.65
2026-04-09,459560,19951.09,19865,19995,19865,19925,8307,165331035,620.66
2026-04-09,475080,8264.29,8370,8370,8260,8315,352631,2923243939,1614.1
2026-04-09,266410,9481.73,9315,9520,9310,9435,30417,287694890,1689.2
2026-04-09,298770,58576.45,60305,60305,58005,58005,18573,1090606008,8471.02
2026-04-09,476800,4946.35,4925,4940,4905,4930,848780,4181639844,1418.93
2026-04-09,450190,37803.75,37710,37710,37090,37145,848,31618672,9022.27
2026-04-09,450180,13660.8,13735,13735,13545,13545,303,4145680,5708.23
2026-04-09,266420,21260.05,21385,21520,21005,21155,51469,1092694704,4766.16
2026-04-09,364690,32313.48,32635,32705,32170,32175,3222,104226980,5778.01
2026-04-09,487130,23183.08,23150,23450,22965,23215,13703,317628288,5550.38
2026-04-09,0074K0,16278.59,16280,16350,16080,16250,101021,1643616486,6924.63
2026-04-09,471040,25773.31,25435,25650,25435,25525,85226,2175902849,6375.89
2026-04-09,0132D0,9682.78,9750,9750,9505,9505,24678,236101560,1388.3
2026-04-09,0020H0,17966.3,18300,18400,17740,17800,8194,145929379,616.14
2026-04-09,475070,32718.08,32700,32850,32540,32670,17798,581303482,7772.33
2026-04-09,0015B0,17341.87,17200,17257,17120,17205,630210,10825361857,22822.42
2026-04-09,0104H0,11322.77,11390,11410,11280,11325,37351,423333055,2040.02
2026-04-09,0113G0,10178.18,10000,10230,10000,10090,7261,73588721,1842.52
2026-04-09,497780,11768.5,11630,11835,11630,11755,67066,784882528,1963.47
2026-04-09,490330,12604.86,12140,12525,12140,12520,2121,26512560,2568.81
2026-04-09,462900,20769.12,20960,21290,20580,20730,522757,10953526075,3328.18
2026-04-09,482030,12276.65,12245,12390,12140,12355,25167,309331709,4825.73
2026-04-09,476850,18443.65,18595,18655,18375,18420,67817,1253705629,5778.01
2026-04-09,0051A0,20253.52,19895,20257,19895,20240,6434,129823794,600.66
2026-04-09,0150K0,12891.23,13020,13060,12815,12865,61323,793118956,1837.33
2026-04-09,0154H0,9956.11,9865,10000,9815,9815,3082,30634930,1124.35
2026-04-09,495230,25994.28,26405,26450,25925,26060,324439,8486462592,2605.98
2026-04-09,0163Y0,11518.46,11620,11695,11400,11470,1909843,22029881166,1076.0
2026-04-09,0093D0,14849.17,14890,14890,14515,14830,21634,320037804,3525.99
2026-04-09,152100,88851.3,89840,90230,88515,88770,390236,34807368240,865.75
2026-04-09,491220,103283.21,104145,104620,103005,103060,4648,482212435,1146.14
2026-04-09,253150,162033.74,169065,173995,162000,162680,131,21522575,4258.78
2026-04-09,253160,467.65,456,470,453,466,313012,144997360,4258.78
2026-04-09,395750,17239.39,17420,17420,17225,17315,403,6942100,2633.64
2026-04-09,395760,18421.99,18595,18595,18310,18325,2312,42358305,3030.22
2026-04-09,453010,108762.52,108750,108755,108745,108750,317,34473745,1184.89
2026-04-09,429740,7340.33,7215,7330,7215,7330,11076,80567063,710.68
2026-04-09,449450,78124.54,78035,78270,75880,78000,907777,70228535477,8237.58
2026-04-09,0104G0,16079.49,16200,16200,15130,16020,200996,3159611876,8237.58
2026-04-09,0090B0,11567.56,11115,11640,10940,11595,684452,7789591267,1836.43
2026-04-09,0166S0,9804.82,9915,9980,9770,9795,424608,4187251901,4346.27
2026-04-09,269530,22663.26,22715,22935,22705,22745,2956,67533225,3945.82
2026-04-09,433880,17876.11,17835,17835,17200,17820,30844,548522625,3102.24
2026-04-09,251590,18148.21,18195,18220,18080,18105,1595,28948187,3062.26
2026-04-09,161510,26047.68,26175,26380,25945,26045,1317135,34462620425,24891.06
2026-04-09,0018C0,12936.79,12995,13075,12895,12940,210822,2736582787,1706.83
2026-04-09,489030,8588.12,8525,8625,8525,8600,768126,6603457421,1465.6
2026-04-09,251600,15736.9,15800,15845,15710,15740,505500,7980179188,4068.64
2026-04-09,461460,53206.45,53160,53260,53085,53205,8417,447829255,112.1
2026-04-09,451600,99322.71,99840,99870,99720,99860,51,5092390,89.89
2026-04-09,491230,51884.56,51895,51910,51895,51910,29072,1509003715,119.7
2026-04-09,289670,53900.02,53900,53975,53790,53935,375,20212666,1178.71
2026-04-09,298340,56371.43,56330,56395,56300,56325,54072,3046801105,1216.89
2026-04-09,489010,18538.38,18375,18495,18335,18385,930,17163960,12075.07
2026-04-09,442580,64452.35,65025,65700,63935,64340,281712,18148561370,16761.53
2026-04-09,189400,23558.36,23445,23460,23437,23460,9,210997,1032.62
2026-04-09,496770,20813.27,20290,20900,20290,20865,30870,643736600,4322.41
2026-04-09,419650,4838.84,4920,4920,4850,4865,22713,110768711,46.35
2026-04-09,0007G0,17067.49,16715,17050,16715,16960,19065,322625128,6972.42
2026-04-09,0166T0,10229.94,10285,10295,10135,10170,46685,473727145,1084.68
2026-04-09,0035T0,19145.02,19370,19535,19075,19095,56094,1082347943,6667.91
2026-04-09,415920,9590.45,9605,9620,9430,9530,223607,2124879730,619.4
2026-04-09,0138Y0,10560.47,10560,10560,10525,10550,240697,2536746115,2113.07
2026-04-09,278620,117939.85,121445,121445,117940,117950,307,36215770,150.42
2026-04-09,477050,52817.63,52830,52835,52825,52825,13111,692613200,119.8
2026-04-09,0050E0,7467.85,7910,8325,7425,7470,14515,108152488,2350.78
2026-04-09,429760,18577.05,18560,18560,18495,18545,6183,114544153,6824.66
2026-04-09,269540,26949.84,26910,26910,26855,26890,10757,289181787,6824.66
2026-04-09,0057H0,11704.24,11745,11745,11640,11690,114382,1341265807,275.26
2026-04-09,494410,13076.63,12775,12980,12775,12940,35656,461715210,4843.91
2026-04-09,0153X0,11182.32,11195,11195,11110,11190,56212,628104122,1798.05
2026-04-09,0089B0,10988.02,10980,10980,10935,10970,21438,234809510,2824.14
2026-04-09,287180,43277.53,43125,43200,42920,43120,1408,60662715,12416.92
2026-04-09,213630,19874.49,20635,20635,19730,19845,3071,60862017,1094.2
2026-04-09,332610,135228.36,135410,135410,135000,135000,1177,159104480,598.74
2026-04-09,456200,63401.81,63405,63445,63405,63445,30,1902950,1238.86
2026-04-09,0078V0,10348.8,10380,10380,10315,10330,1182,12216511,3656.59
2026-04-09,494420,9636.84,9515,9585,9515,9585,62963,602417692,1487.97
2026-04-09,0023B0,13777.98,13660,13785,13660,13750,9962,136818567,5977.56
2026-04-09,332620,99128.78,99300,99370,98985,99215,628,62321260,1185.53
2026-04-09,464470,54036.37,54015,54055,53800,54020,6119,330030250,96.05
2026-04-09,461900,21015.28,21025,21025,20900,20975,1145,23969180,6760.42
2026-04-09,461910,33237.78,33275,33275,32995,33180,1442,47676230,6760.42
2026-04-09,195970,15672.34,15605,15640,14910,15375,97762,1498574737,3028.98
2026-04-09,238670,13147.92,13230,13245,13125,13225,842,11146705,1593.92
2026-04-09,195980,13797.62,13430,13640,13420,13525,63023,851932483,1528.6
2026-04-09,256450,15721.45,14695,15435,14515,14940,2377,35954630,3323.3
2026-04-09,447660,13152.88,13195,13200,13055,13155,2455,32258517,2391.94
2026-04-09,239660,120729.61,120760,120760,120720,120755,1050,126774100,12591.45
2026-04-09,421320,45307.81,45860,45860,44260,45210,231260,10388896938,5097.2
2026-04-09,464920,23274.0,22840,23395,22835,23040,11121,256222903,6341.53
2026-04-09,489000,9866.97,9875,9885,9840,9860,64667,637709261,99.82
2026-04-09,0098N0,12802.12,12900,12990,12770,12800,112236,1448971034,3375.01
2026-04-09,451000,110738.84,0,0,0,110805,0,0,118.07
2026-04-09,280920,22014.66,22235,22315,22000,22000,44,976930,3321.23
2026-04-09,266550,19438.44,19170,19360,18810,19255,8501,164292825,3763.97
2026-04-09,0047N0,11093.54,10825,11165,10825,10945,288,3167057,2190.19
2026-04-09,0128D0,8250.99,8470,8470,8060,8140,3034,24760530,3379.56
2026-04-09,495040,25633.53,26050,26050,25555,25595,76850,1982930390,2605.98
2026-04-09,301400,18736.29,18930,19255,18500,18635,6426,120043795,1855.33
2026-04-09,301410,3225.25,3430,3430,3110,3217,1576,4991964,2135.41
2026-04-09,0166N0,9931.09,9950,10115,9845,9905,145421,1449561265,1855.33
2026-04-09,227830,60113.42,60650,60820,59920,59980,165,9933595,5778.01
2026-04-09,122090,63147.04,64140,64165,62900,63100,24434,1550429990,6301.77
2026-04-09,328370,32407.51,32795,32835,32255,32300,177,5741285,7569.72
2026-04-09,457990,36108.27,36400,36710,35990,36080,284519,10323012751,9422.95
2026-04-09,0132K0,8984.57,9140,9140,8970,9035,620314,5597520941,2744.7
2026-04-09,0000J0,38356.63,38505,38565,37600,38100,120138,4564103682,8002.22
2026-04-09,148020,88173.28,89100,89500,87830,88085,2794106,247277190596,865.75
2026-04-09,361580,49462.86,49975,50235,49270,49415,78449,3893400965,1146.14
2026-04-09,290080,8607.9,8410,8590,8410,8540,30599,261299152,1190.18
2026-04-09,284980,21995.15,22260,22260,21865,21900,5257,115701660,1657.93
2026-04-09,252400,80692.78,83305,83547,80500,80930,4402,358021090,4258.78
2026-04-09,252410,2000.4,1980,1998,1968,1993,31741,63103632,4258.78
2026-04-09,252420,230.22,223,230,223,230,1472139,335290628,4258.78
2026-04-09,475720,12603.59,12600,12630,12535,12565,891276,11217231067,1545.25
2026-04-09,0122W0,50436.81,50440,50455,50440,50440,491,24766910,111.6
2026-04-09,465330,13717.61,13640,13850,13490,13670,321314,4390805879,3019.51
2026-04-09,465350,16271.66,16160,16465,16005,16210,143068,2311771279,3019.51
